id	V-score	VL-score	db	name
HMMsoil65146			FOAM	K02486; two-component system, sensor kinase EC:2.7.13.3
HMMsoil65147			FOAM	trcS; two-component system, OmpR family, sensor histidine kinase TrcS EC:2.7.13.3
HMMsoil65148			FOAM	rcsC; two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC EC:2.7.13.3
HMMsoil65321			FOAM	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA EC:2.7.13.3
HMMsoil65367			FOAM	flgS; two-component system, NtrC family, sensor kinase EC:2.7.13.3
HMMsoil65368			FOAM	cheA; two-component system, chemotaxis family, sensor kinase CheA EC:2.7.13.3
HMMsoil65245			FOAM	qseC; two-component system, OmpR family, sensor histidine kinase QseC EC:2.7.13.3
HMMsoil65425			FOAM	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR EC:2.7.13.3
HMMsoil65435			FOAM	flgS; two-component system, NtrC family, sensor kinase EC:2.7.13.3
HMMsoil65442			FOAM	narX; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarX EC:2.7.13.3
HMMsoil65443			FOAM	kdpD; two-component system, OmpR family, sensor histidine kinase KdpD EC:2.7.13.3
HMMsoil65446			FOAM	flgS; two-component system, NtrC family, sensor kinase EC:2.7.13.3
HMMsoil65451			FOAM	K02484; two-component system, OmpR family, sensor kinase EC:2.7.13.3
HMMsoil65299			FOAM	glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL EC:2.7.13.3
HMMsoil65379			FOAM	flgS; two-component system, NtrC family, sensor kinase EC:2.7.13.3
HMMsoil65382			FOAM	uhpB; two-component system, NarL family, sensor histidine kinase UhpB EC:2.7.13.3
HMMsoil65385			FOAM	ycbA, glnK; two-component system, sensor histidine kinase YcbA EC:2.7.13.3
HMMsoil65394			FOAM	K11527; two-component system, sensor histidine kinase and response regulator EC:2.7.13.3
HMMsoil65396			FOAM	devS; two-component system, NarL family, sensor histidine kinase DevS EC:2.7.13.3
HMMsoil65496			FOAM	ntrY; two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY EC:2.7.13.3
HMMsoil65527			FOAM	torS; two-component system, OmpR family, sensor histidine kinase TorS EC:2.7.13.3
HMMsoil65718			FOAM	glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL EC:2.7.13.3
HMMsoil65721			FOAM	ycbA, glnK; two-component system, sensor histidine kinase YcbA EC:2.7.13.3
HMMsoil65727			FOAM	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA EC:2.7.13.3
HMMsoil65728			FOAM	K02484; two-component system, OmpR family, sensor kinase EC:2.7.13.3
HMMsoil65729			FOAM	cusS, copS, silS; two-component system, OmpR family, heavy metal sensor histidine kinase CusS EC:2.7.13.3
HMMsoil65730			FOAM	glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL EC:2.7.13.3
HMMsoil65737			FOAM	flgS; two-component system, NtrC family, sensor kinase EC:2.7.13.3
HMMsoil65603			FOAM	K02486; two-component system, sensor kinase EC:2.7.13.3
HMMsoil65609			FOAM	kinD; two-component system, sporulation sensor kinase D EC:2.7.13.3
HMMsoil65617			FOAM	K02484; two-component system, OmpR family, sensor kinase EC:2.7.13.3
HMMsoil65620			FOAM	saeS; two-component system, OmpR family, sensor histidine kinase SaeS EC:2.7.13.3
HMMsoil65704			FOAM	flgS; two-component system, NtrC family, sensor kinase EC:2.7.13.3
HMMsoil65929			FOAM	flgS; two-component system, NtrC family, sensor kinase EC:2.7.13.3
HMMsoil65937			FOAM	ycbA, glnK; two-component system, sensor histidine kinase YcbA EC:2.7.13.3
HMMsoil65938			FOAM	cusS, copS, silS; two-component system, OmpR family, heavy metal sensor histidine kinase CusS EC:2.7.13.3
HMMsoil65939			FOAM	cusS, copS, silS; two-component system, OmpR family, heavy metal sensor histidine kinase CusS EC:2.7.13.3
HMMsoil65750			FOAM	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR EC:2.7.13.3
HMMsoil65759			FOAM	rcsC; two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC EC:2.7.13.3
HMMsoil66029			FOAM	K02484; two-component system, OmpR family, sensor kinase EC:2.7.13.3
HMMsoil66033			FOAM	algZ; two-component system, LytTR family, sensor histidine kinase AlgZ EC:2.7.13.3
HMMsoil65877			FOAM	cpxA; two-component system, OmpR family, sensor histidine kinase CpxA EC:2.7.13.3
HMMsoil65880			FOAM	vicK; two-component system, OmpR family, sensor histidine kinase VicK EC:2.7.13.3
HMMsoil65911			FOAM	natK; two-component system, LytTR family, sensor histidine kinase NatK EC:2.7.13.3
HMMsoil65997			FOAM	evgS, bvgS; two-component system, NarL family, sensor histidine kinase EvgS EC:2.7.13.3
HMMsoil66152			FOAM	mtrB; two-component system, OmpR family, sensor histidine kinase MtrB EC:2.7.13.3
HMMsoil66154			FOAM	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR EC:2.7.13.3
HMMsoil66159			FOAM	degS; two-component system, NarL family, sensor histidine kinase DegS EC:2.7.13.3
HMMsoil66163			FOAM	atoS; two-component system, NtrC family, sensor histidine kinase AtoS EC:2.7.13.3
HMMsoil66170			FOAM	qseC; two-component system, OmpR family, sensor histidine kinase QseC EC:2.7.13.3
HMMsoil66176			FOAM	torS; two-component system, OmpR family, sensor histidine kinase TorS EC:2.7.13.3
HMMsoil66181			FOAM	kdpD; two-component system, OmpR family, sensor histidine kinase KdpD EC:2.7.13.3
HMMsoil66184			FOAM	rcsC; two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC EC:2.7.13.3
HMMsoil66206			FOAM	uhpB; two-component system, NarL family, sensor histidine kinase UhpB EC:2.7.13.3
HMMsoil66240			FOAM	cikA; two-component system, sensor histidine kinase and response regulator EC:2.7.13.3
HMMsoil66268			FOAM	vicK; two-component system, OmpR family, sensor histidine kinase VicK EC:2.7.13.3
HMMsoil66275			FOAM	cheA; two-component system, chemotaxis family, sensor kinase CheA EC:2.7.13.3
HMMsoil66278			FOAM	liaS; two-component system, NarL family, sensor histidine kinase LiaS EC:2.7.13.3
HMMsoil66426			FOAM	cckA; two-component system, cell cycle sensor histidine kinase and response regulator CckA EC:2.7.13.3
HMMsoil66432			FOAM	mprB; two-component system, OmpR family, sensor histidine kinase MprB EC:2.7.13.3
HMMsoil66434			FOAM	ydfH; two-component system, NarL family, sensor histidine kinase YdfH EC:2.7.13.3
HMMsoil66435			FOAM	evgS, bvgS; two-component system, NarL family, sensor histidine kinase EvgS EC:2.7.13.3
HMMsoil66286			FOAM	narX; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarX EC:2.7.13.3
HMMsoil66481			FOAM	uhpB; two-component system, NarL family, sensor histidine kinase UhpB EC:2.7.13.3
HMMsoil66482			FOAM	lytS; two-component system, LytTR family, sensor histidine kinase LytS EC:2.7.13.3
HMMsoil66483			FOAM	pilS, pehS; two-component system, NtrC family, sensor histidine kinase PilS EC:2.7.13.3
HMMsoil66486			FOAM	vicK; two-component system, OmpR family, sensor histidine kinase VicK EC:2.7.13.3
HMMsoil66487			FOAM	ada-alkA; AraC family transcriptional regulator, regulatory protein of adaptative response / DNA-3-methyladenine glycosylase II EC:3.2.2.21
HMMsoil66501			FOAM	vicK; two-component system, OmpR family, sensor histidine kinase VicK EC:2.7.13.3
HMMsoil66504			FOAM	K11527; two-component system, sensor histidine kinase and response regulator EC:2.7.13.3
HMMsoil66524			FOAM	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA EC:2.7.13.3
HMMsoil66544			FOAM	flgS; two-component system, NtrC family, sensor kinase EC:2.7.13.3
HMMsoil66545			FOAM	yesM; two-component system, sensor histidine kinase YesM EC:2.7.13.3
HMMsoil66557			FOAM	rcsC; two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC EC:2.7.13.3
HMMsoil66444			FOAM	torS; two-component system, OmpR family, sensor histidine kinase TorS EC:2.7.13.3
HMMsoil66446			FOAM	cikA; two-component system, sensor histidine kinase and response regulator EC:2.7.13.3
HMMsoil66721			FOAM	evgS, bvgS; two-component system, NarL family, sensor histidine kinase EvgS EC:2.7.13.3
HMMsoil66815			FOAM	torS; two-component system, OmpR family, sensor histidine kinase TorS EC:2.7.13.3
HMMsoil66819			FOAM	rstB; two-component system, OmpR family, sensor histidine kinase RstB EC:2.7.13.3
HMMsoil66695			FOAM	cheA; two-component system, chemotaxis family, sensor kinase CheA EC:2.7.13.3
HMMsoil66701			FOAM	kdpD; two-component system, OmpR family, sensor histidine kinase KdpD EC:2.7.13.3
HMMsoil66706			FOAM	baeS, smeS; two-component system, OmpR family, sensor histidine kinase BaeS EC:2.7.13.3
HMMsoil66709			FOAM	rstB; two-component system, OmpR family, sensor histidine kinase RstB EC:2.7.13.3
HMMsoil66711			FOAM	K02484; two-component system, OmpR family, sensor kinase EC:2.7.13.3
HMMsoil66718			FOAM	torS; two-component system, OmpR family, sensor histidine kinase TorS EC:2.7.13.3
HMMsoil66719			FOAM	flgS; two-component system, NtrC family, sensor kinase EC:2.7.13.3
HMMsoil66736			FOAM	K02484; two-component system, OmpR family, sensor kinase EC:2.7.13.3
HMMsoil66748			FOAM	K02476; two-component system, CitB family, sensor kinase EC:2.7.13.3
HMMsoil66766			FOAM	cheA; two-component system, chemotaxis family, sensor kinase CheA EC:2.7.13.3
HMMsoil66776			FOAM	K02478; two-component system, LytTR family, sensor kinase EC:2.7.13.3
HMMsoil66788			FOAM	lytS; two-component system, LytTR family, sensor histidine kinase LytS EC:2.7.13.3
HMMsoil66793			FOAM	vicK; two-component system, OmpR family, sensor histidine kinase VicK EC:2.7.13.3
HMMsoil66808			FOAM	desK; two-component system, NarL family, sensor histidine kinase DesK EC:2.7.13.3
HMMsoil67023			FOAM	uhpB; two-component system, NarL family, sensor histidine kinase UhpB EC:2.7.13.3
HMMsoil67035			FOAM	evgS, bvgS; two-component system, NarL family, sensor histidine kinase EvgS EC:2.7.13.3
HMMsoil66828			FOAM	degS; two-component system, NarL family, sensor histidine kinase DegS EC:2.7.13.3
HMMsoil66830			FOAM	trcS; two-component system, OmpR family, sensor histidine kinase TrcS EC:2.7.13.3
HMMsoil66831			FOAM	nblS; two-component system, OmpR family, sensor histidine kinase NblS EC:2.7.13.3
HMMsoil66834			FOAM	K02486; two-component system, sensor kinase EC:2.7.13.3
HMMsoil67088			FOAM	saeS; two-component system, OmpR family, sensor histidine kinase SaeS EC:2.7.13.3
HMMsoil67092			FOAM	uhpB; two-component system, NarL family, sensor histidine kinase UhpB EC:2.7.13.3
HMMsoil67098			FOAM	K02486; two-component system, sensor kinase EC:2.7.13.3
HMMsoil67100			FOAM	evgS, bvgS; two-component system, NarL family, sensor histidine kinase EvgS EC:2.7.13.3
HMMsoil66962			FOAM	narX; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarX EC:2.7.13.3
HMMsoil66968			FOAM	atoS; two-component system, NtrC family, sensor histidine kinase AtoS EC:2.7.13.3
HMMsoil66981			FOAM	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR EC:2.7.13.3
HMMsoil66997			FOAM	dctS; two-component system, LuxR family, sensor histidine kinase DctS EC:2.7.13.3
HMMsoil67007			FOAM	tctE; two-component system, OmpR family, sensor histidine kinase TctE EC:2.7.13.3
HMMsoil67042			FOAM	saeS; two-component system, OmpR family, sensor histidine kinase SaeS EC:2.7.13.3
HMMsoil67060			FOAM	K02484; two-component system, OmpR family, sensor kinase EC:2.7.13.3
HMMsoil67068			FOAM	glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL EC:2.7.13.3
HMMsoil67200			FOAM	cckA; two-component system, cell cycle sensor histidine kinase and response regulator CckA EC:2.7.13.3
HMMsoil67221			FOAM	liaS; two-component system, NarL family, sensor histidine kinase LiaS EC:2.7.13.3
HMMsoil67222			FOAM	K02476; two-component system, CitB family, sensor kinase EC:2.7.13.3
HMMsoil67231			FOAM	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR EC:2.7.13.3
HMMsoil67232			FOAM	yesM; two-component system, sensor histidine kinase YesM EC:2.7.13.3
HMMsoil67294			FOAM	cheA; two-component system, chemotaxis family, sensor kinase CheA EC:2.7.13.3
HMMsoil67297			FOAM	K02486; two-component system, sensor kinase EC:2.7.13.3
HMMsoil67299			FOAM	lytS; two-component system, LytTR family, sensor histidine kinase LytS EC:2.7.13.3
HMMsoil67302			FOAM	tctE; two-component system, OmpR family, sensor histidine kinase TctE EC:2.7.13.3
HMMsoil67312			FOAM	pilS, pehS; two-component system, NtrC family, sensor histidine kinase PilS EC:2.7.13.3
HMMsoil67313			FOAM	envZ; two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ EC:2.7.13.3
HMMsoil67321			FOAM	degS; two-component system, NarL family, sensor histidine kinase DegS EC:2.7.13.3
HMMsoil67150			FOAM	ampG; MFS transporter, PAT family, beta-lactamase induction signal transducer AmpG
HMMsoil67236			FOAM	qseC; two-component system, OmpR family, sensor histidine kinase QseC EC:2.7.13.3
HMMsoil67239			FOAM	cheA; two-component system, chemotaxis family, sensor kinase CheA EC:2.7.13.3
HMMsoil67240			FOAM	rpfC; two-component system, sensor histidine kinase RpfC EC:2.7.13.3
HMMsoil67241			FOAM	uhpB; two-component system, NarL family, sensor histidine kinase UhpB EC:2.7.13.3
HMMsoil67244			FOAM	cckA; two-component system, cell cycle sensor histidine kinase and response regulator CckA EC:2.7.13.3
HMMsoil67248			FOAM	uhpB; two-component system, NarL family, sensor histidine kinase UhpB EC:2.7.13.3
HMMsoil67327			FOAM	cusS, copS, silS; two-component system, OmpR family, heavy metal sensor histidine kinase CusS EC:2.7.13.3
HMMsoil67341			FOAM	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA EC:2.7.13.3
HMMsoil67347			FOAM	K02484; two-component system, OmpR family, sensor kinase EC:2.7.13.3
HMMsoil67350			FOAM	envZ; two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ EC:2.7.13.3
HMMsoil67352			FOAM	K11527; two-component system, sensor histidine kinase and response regulator EC:2.7.13.3
HMMsoil67359			FOAM	SLN1; osomolarity two-component system, sensor histidine kinase SLN1 EC:2.7.13.3
HMMsoil67372			FOAM	flgS; two-component system, NtrC family, sensor kinase EC:2.7.13.3
HMMsoil67373			FOAM	tctE; two-component system, OmpR family, sensor histidine kinase TctE EC:2.7.13.3
HMMsoil67375			FOAM	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR EC:2.7.13.3
HMMsoil67378			FOAM	K02486; two-component system, sensor kinase EC:2.7.13.3
HMMsoil67502			FOAM	K02484; two-component system, OmpR family, sensor kinase EC:2.7.13.3
HMMsoil67503			FOAM	cheA; two-component system, chemotaxis family, sensor kinase CheA EC:2.7.13.3
HMMsoil67519			FOAM	flgS; two-component system, NtrC family, sensor kinase EC:2.7.13.3
HMMsoil67522			FOAM	ycbA, glnK; two-component system, sensor histidine kinase YcbA EC:2.7.13.3
HMMsoil67528			FOAM	cpxA; two-component system, OmpR family, sensor histidine kinase CpxA EC:2.7.13.3
HMMsoil67540			FOAM	pilS, pehS; two-component system, NtrC family, sensor histidine kinase PilS EC:2.7.13.3
HMMsoil67584			FOAM	hk1; two-component system, glycerol uptake and utilization sensor kinase EC:2.7.13.3
HMMsoil67586			FOAM	kinB; two-component system, sporulation sensor kinase B EC:2.7.13.3
HMMsoil67587			FOAM	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA EC:2.7.13.3
HMMsoil67592			FOAM	narX; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarX EC:2.7.13.3
HMMsoil67594			FOAM	ntrY; two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY EC:2.7.13.3
HMMsoil67596			FOAM	baeS, smeS; two-component system, OmpR family, sensor histidine kinase BaeS EC:2.7.13.3
HMMsoil67670			FOAM	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR EC:2.7.13.3
HMMsoil67675			FOAM	tctE; two-component system, OmpR family, sensor histidine kinase TctE EC:2.7.13.3
HMMsoil67684			FOAM	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA EC:2.7.13.3
HMMsoil67742			FOAM	K02486; two-component system, sensor kinase EC:2.7.13.3
HMMsoil67776			FOAM	evgS, bvgS; two-component system, NarL family, sensor histidine kinase EvgS EC:2.7.13.3
HMMsoil67789			FOAM	rcsC; two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC EC:2.7.13.3
HMMsoil67794			FOAM	flgS; two-component system, NtrC family, sensor kinase EC:2.7.13.3
HMMsoil67795			FOAM	K02480; two-component system, NarL family, sensor kinase EC:2.7.13.3
HMMsoil67643			FOAM	comP; two-component system, NarL family, sensor histidine kinase ComP EC:2.7.13.3
HMMsoil67816			FOAM	yesM; two-component system, sensor histidine kinase YesM EC:2.7.13.3
HMMsoil67825			FOAM	liaS; two-component system, NarL family, sensor histidine kinase LiaS EC:2.7.13.3
HMMsoil67843			FOAM	evgS, bvgS; two-component system, NarL family, sensor histidine kinase EvgS EC:2.7.13.3
HMMsoil67844			FOAM	K02476; two-component system, CitB family, sensor kinase EC:2.7.13.3
HMMsoil67845			FOAM	cikA; two-component system, sensor histidine kinase and response regulator EC:2.7.13.3
HMMsoil67859			FOAM	dctS; two-component system, LuxR family, sensor histidine kinase DctS EC:2.7.13.3
HMMsoil67861			FOAM	cph1; two-component system, chemotaxis family, sensor kinase Cph1 EC:2.7.13.3
HMMsoil67884			FOAM	arcB; two-component system, OmpR family, aerobic respiration control sensor histidine kinase ArcB EC:2.7.13.3
HMMsoil67702			FOAM	glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL EC:2.7.13.3
HMMsoil67923			FOAM	cpxA; two-component system, OmpR family, sensor histidine kinase CpxA EC:2.7.13.3
HMMsoil67931			FOAM	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA EC:2.7.13.3
HMMsoil67932			FOAM	glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL EC:2.7.13.3
HMMsoil67936			FOAM	ntrY; two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY EC:2.7.13.3
HMMsoil67956			FOAM	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR EC:2.7.13.3
HMMsoil68037			FOAM	K11527; two-component system, sensor histidine kinase and response regulator EC:2.7.13.3
HMMsoil68038			FOAM	rcsC; two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC EC:2.7.13.3
HMMsoil68054			FOAM	flrB, fleS, flaL; two-component system, sensor histidine kinase FlrB EC:2.7.13.3
HMMsoil68060			FOAM	K11527; two-component system, sensor histidine kinase and response regulator EC:2.7.13.3
HMMsoil68062			FOAM	kdpD; two-component system, OmpR family, sensor histidine kinase KdpD EC:2.7.13.3
HMMsoil68068			FOAM	uhpB; two-component system, NarL family, sensor histidine kinase UhpB EC:2.7.13.3
HMMsoil68073			FOAM	K02484; two-component system, OmpR family, sensor kinase EC:2.7.13.3
HMMsoil68075			FOAM	flgS; two-component system, NtrC family, sensor kinase EC:2.7.13.3
HMMsoil68078			FOAM	flgS; two-component system, NtrC family, sensor kinase EC:2.7.13.3
HMMsoil68116			FOAM	pleC; two-component system, cell cycle sensor histidine kinase PleC EC:2.7.13.3
HMMsoil68121			FOAM	baeS, smeS; two-component system, OmpR family, sensor histidine kinase BaeS EC:2.7.13.3
HMMsoil68302			FOAM	uhpB; two-component system, NarL family, sensor histidine kinase UhpB EC:2.7.13.3
HMMsoil68206			FOAM	K02476; two-component system, CitB family, sensor kinase EC:2.7.13.3
HMMsoil68435			FOAM	cheA; two-component system, chemotaxis family, sensor kinase CheA EC:2.7.13.3
HMMsoil68294			FOAM	dctS; two-component system, LuxR family, sensor histidine kinase DctS EC:2.7.13.3
HMMsoil68296			FOAM	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR EC:2.7.13.3
HMMsoil68393			FOAM	K11527; two-component system, sensor histidine kinase and response regulator EC:2.7.13.3
HMMsoil68457			FOAM	pgtB; two-component system, NtrC family, phosphoglycerate transport system sensor histidine kinase PgtB EC:2.7.13.3
HMMsoil68462			FOAM	flgS; two-component system, NtrC family, sensor kinase EC:2.7.13.3
HMMsoil68464			FOAM	comP; two-component system, NarL family, sensor histidine kinase ComP EC:2.7.13.3
HMMsoil68524			FOAM	degS; two-component system, NarL family, sensor histidine kinase DegS EC:2.7.13.3
HMMsoil68537			FOAM	pilS, pehS; two-component system, NtrC family, sensor histidine kinase PilS EC:2.7.13.3
HMMsoil68538			FOAM	flgS; two-component system, NtrC family, sensor kinase EC:2.7.13.3
HMMsoil68540			FOAM	cheA; two-component system, chemotaxis family, sensor kinase CheA EC:2.7.13.3
HMMsoil68545			FOAM	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase EC:2.1.1.63
HMMsoil68547			FOAM	cpxA; two-component system, OmpR family, sensor histidine kinase CpxA EC:2.7.13.3
HMMsoil68551			FOAM	cheA; two-component system, chemotaxis family, sensor kinase CheA EC:2.7.13.3
HMMsoil68567			FOAM	cheA; two-component system, chemotaxis family, sensor kinase CheA EC:2.7.13.3
HMMsoil68571			FOAM	rcsC; two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC EC:2.7.13.3
HMMsoil68588			FOAM	cph1; two-component system, chemotaxis family, sensor kinase Cph1 EC:2.7.13.3
HMMsoil68589			FOAM	kdpD; two-component system, OmpR family, sensor histidine kinase KdpD EC:2.7.13.3
HMMsoil68612			FOAM	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR EC:2.7.13.3
HMMsoil68621			FOAM	cpxA; two-component system, OmpR family, sensor histidine kinase CpxA EC:2.7.13.3
HMMsoil68784			FOAM	dctB; two-component system, NtrC family, C4-dicarboxylate transport sensor histidine kinase DctB EC:2.7.13.3
HMMsoil68785			FOAM	kinE; two-component system, sporulation sensor kinase E EC:2.7.13.3
HMMsoil68786			FOAM	evgS, bvgS; two-component system, NarL family, sensor histidine kinase EvgS EC:2.7.13.3
HMMsoil68788			FOAM	ttrS; two-component system, LuxR family, sensor histidine kinase TtrS EC:2.7.13.3
HMMsoil68804			FOAM	glrK, qseE; two-component system, NtrC family, sensor histidine kinase GlrK EC:2.7.13.3
HMMsoil68811			FOAM	atoS; two-component system, NtrC family, sensor histidine kinase AtoS EC:2.7.13.3
HMMsoil68648			FOAM	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR EC:2.7.13.3
HMMsoil68866			FOAM	flgS; two-component system, NtrC family, sensor kinase EC:2.7.13.3
HMMsoil68867			FOAM	yesM; two-component system, sensor histidine kinase YesM EC:2.7.13.3
HMMsoil68872			FOAM	zraS, hydH; two-component system, NtrC family, sensor histidine kinase HydH EC:2.7.13.3
HMMsoil68883			FOAM	yesM; two-component system, sensor histidine kinase YesM EC:2.7.13.3
HMMsoil68891			FOAM	envZ; two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ EC:2.7.13.3
HMMsoil68893			FOAM	pilS, pehS; two-component system, NtrC family, sensor histidine kinase PilS EC:2.7.13.3
HMMsoil68746			FOAM	cheA; two-component system, chemotaxis family, sensor kinase CheA EC:2.7.13.3
HMMsoil68752			FOAM	devS; two-component system, NarL family, sensor histidine kinase DevS EC:2.7.13.3
HMMsoil68762			FOAM	rcsC; two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC EC:2.7.13.3
HMMsoil68765			FOAM	glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL EC:2.7.13.3
HMMsoil68771			FOAM	tctE; two-component system, OmpR family, sensor histidine kinase TctE EC:2.7.13.3
HMMsoil68773			FOAM	adaA; AraC family transcriptional regulator, regulatory protein of adaptative response / methylphosphotriester-DNA alkyltransferase methyltransferase EC:2.1.1.-
HMMsoil69014			FOAM	saeS; two-component system, OmpR family, sensor histidine kinase SaeS EC:2.7.13.3
HMMsoil69017			FOAM	K02480; two-component system, NarL family, sensor kinase EC:2.7.13.3
HMMsoil69019			FOAM	narX; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarX EC:2.7.13.3
HMMsoil69020			FOAM	narX; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarX EC:2.7.13.3
HMMsoil69026			FOAM	degS; two-component system, NarL family, sensor histidine kinase DegS EC:2.7.13.3
HMMsoil69030			FOAM	mtrB; two-component system, OmpR family, sensor histidine kinase MtrB EC:2.7.13.3
HMMsoil68828			FOAM	kdpD; two-component system, OmpR family, sensor histidine kinase KdpD EC:2.7.13.3
HMMsoil68831			FOAM	K02484; two-component system, OmpR family, sensor kinase EC:2.7.13.3
HMMsoil68832			FOAM	cheA; two-component system, chemotaxis family, sensor kinase CheA EC:2.7.13.3
HMMsoil68837			FOAM	K02486; two-component system, sensor kinase EC:2.7.13.3
HMMsoil68841			FOAM	rcsC; two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC EC:2.7.13.3
HMMsoil68844			FOAM	K02486; two-component system, sensor kinase EC:2.7.13.3
HMMsoil68845			FOAM	cph1; two-component system, chemotaxis family, sensor kinase Cph1 EC:2.7.13.3
HMMsoil69093			FOAM	flgS; two-component system, NtrC family, sensor kinase EC:2.7.13.3
HMMsoil69095			FOAM	pilS, pehS; two-component system, NtrC family, sensor histidine kinase PilS EC:2.7.13.3
HMMsoil69096			FOAM	lytS; two-component system, LytTR family, sensor histidine kinase LytS EC:2.7.13.3
HMMsoil69106			FOAM	flgS; two-component system, NtrC family, sensor kinase EC:2.7.13.3
HMMsoil69107			FOAM	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR EC:2.7.13.3
HMMsoil69110			FOAM	K02484; two-component system, OmpR family, sensor kinase EC:2.7.13.3
HMMsoil68932			FOAM	PIK3R4, VPS15; phosphoinositide-3-kinase, regulatory subunit 4 EC:2.7.11.1
HMMsoil68949			FOAM	ycbA, glnK; two-component system, sensor histidine kinase YcbA EC:2.7.13.3
HMMsoil69168			FOAM	cqsS; two-component system, CAI-1 autoinducer sensor kinase/phosphatase CqsS EC:2.7.13.3 3.1.3.-
HMMsoil69188			FOAM	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR EC:2.7.13.3
HMMsoil69031			FOAM	flgS; two-component system, NtrC family, sensor kinase EC:2.7.13.3
HMMsoil69070			FOAM	desK; two-component system, NarL family, sensor histidine kinase DesK EC:2.7.13.3
HMMsoil69122			FOAM	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR EC:2.7.13.3
HMMsoil69139			FOAM	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR EC:2.7.13.3
HMMsoil69141			FOAM	qseC; two-component system, OmpR family, sensor histidine kinase QseC EC:2.7.13.3
HMMsoil69146			FOAM	vicK; two-component system, OmpR family, sensor histidine kinase VicK EC:2.7.13.3
HMMsoil69150			FOAM	lytS; two-component system, LytTR family, sensor histidine kinase LytS EC:2.7.13.3
HMMsoil69159			FOAM	qseC; two-component system, OmpR family, sensor histidine kinase QseC EC:2.7.13.3
HMMsoil69194			FOAM	cph1; two-component system, chemotaxis family, sensor kinase Cph1 EC:2.7.13.3
HMMsoil69738			FOAM	cheA; two-component system, chemotaxis family, sensor kinase CheA EC:2.7.13.3
HMMsoil69740			FOAM	cheA; two-component system, chemotaxis family, sensor kinase CheA EC:2.7.13.3
HMMsoil69318			FOAM	rcsC; two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC EC:2.7.13.3
HMMsoil69329			FOAM	lytS; two-component system, LytTR family, sensor histidine kinase LytS EC:2.7.13.3
